Column,"Restated1 Restated1
2024 1 January 2024",Column,Column
2025,,2025,
"1 373
1 179
37
165
43
–
–
–
1 424
33 173
93
546
–
8 273","1 447 1 481
1 216 1 216
– –
146 200
52 87
– –
6 196
– –
1 884 5 737
28 143 20 980
66 125
746 882
5 334 –
9 109 12 857","–
–
–
–
–
2 702
–
631
–
–
–
–
–
15",
46 306,48 149 43 761,3 348,
"1 092
20 792
12 441
–
120
55
210
1 516
–","1 007 927
18 937 23 863
11 021 7 088
– –
225 180
61 100
207 195
1 566 1 831
4 480 –","–
–
–
4
–
–
23
44
–",
36 226,37 504 34 184,71,
10 080,10 304 9 189,3 277,
"2 026
5 597
2 457","2 026 2 026
6 473 5 394
1 805 1 769","2 026
1 251
–","2 026
643
–"
–,341 388,–,
10 080,10 645 9 577,3 277,
46 306,48 149 43 761,3 348,
