2017,2016,2017,2016
Shs’000,Shs’000,Shs’000,Shs’000
"6,925,040","7,728,140","5,499,671","6,151,905"
"194,166","(687,383)",-,-
"(12,712)","1,202,512",-,"1,075,810"
"5,826","(91,801)",-,"(53,791)"
"187,280","423,328",-,"1,022,019"
"7,112,320","8,151,468","5,499,671","7,173,924"
"6,359,629","7,759,933","5,499,671","7,173,924"
"752,691","391,535",-,-
"7,112,320","8,151,468","5,499,671","7,173,924"
