2015,2014
Shs’000,Shs’000
"2,058,575","961,361"
"818,144","818,144"
"484,611","484,611"
"2,000","2,000"
"29,137","29,137"
"3,392,467","2,295,253"
1,1
-,-
"3,392,468","2,295,254"
