Column,"13,042,619",-,-,-,-,Column
,"182,405,018","50,957,819","62,405,723","1,499,696",-,
,"2,748,118",-,-,-,-,
,-,"2,202,906","18,070,327","4,174,227",-,
,-,-,"435,408",,-,
,"44,519","59,743","323,674","1,978,414","3,207,630",
,"3,497,579",-,-,-,-,
Total financial liabilities,"201,737,853","53,220,468","81,235,132","7,652,337","3,207,630","347,053,420"
