Column,"264,750,905","62,599,035","114,452,074","8,252,820","5,089",Column
,"20,370,717",-,"569,717",-,-,
,-,-,"108,768",-,-,
,"10,531","1,232,505","1,199,787","1,360,810",-,
,"6,149,963","27,508",-,-,-,
,"67,250","107,769","577,090","3,524,717","4,459,059",
Total financial liabilities,"291,349,366","63,966,817","116,907,436","13,138,347","4,464,148","489,826,114"
