Column,1.1.2014,"Charged to the statement
of profit or loss",31.12.2014
,Shs’000,Shs’000,Shs’000
,"(16,446)","5,796","(10,650)"
,"(3,563)",351,"(3,212)"
,"(20,009)","6,147","(13,862)"
,"(21,605)","13,019","(8,586)"
,"965,248","126,433","1,091,681"
,"178,713","(12,772)","165,941"
,"28,572","(19,668)","8,904"
,"1,150,928","107,102","1,257,940"
,"1,130,919","113,159","1,244,078"
Bank,,,
,1.1.2013,"Charged to the statement
of profit or loss",31.12.2013
,Shs’000,Shs’000,Shs’000
,"48,886","(15,084)","33,802"
,"372,964","414,806","787,770"
,"147,500","31,000","178,500"
,"(26,808)","10,362","(16,446)"
,"542,542","441,084","983,626"
,1.1.2014,"Charged to the statement
of profit or loss",31.12.2014
,Shs’000,Shs’000,Shs’000
,"33,802","16,333","50,135"
,"787,770","61,585","849,355"
,"178,500","(12,900)","165,600"
,"(16,446)","5,795","(10,651)"
,"983,626","70,813","1,054,439"
