Column,2025,Column,2024,Column
,Carrying value,Fair value,Carrying value,Fair val
,,Level 1,Level 2,Level
Group,Shs’000,Shs’000,Shs’000,Shs’00
,,"149,185,989
50,000
39,727",,
,"149,185,989",,"116,994,259",
,"50,000",,"50,000",
,"39,727",,"506,159",
,"149,275,716","149,275,716","117,550,418",
,"53,538","53,538","108,768",
,,"124,792,671
50,000
39,440",,
,"124,792,671",,"82,310,125",
,"50,000",,"50,000",
,"39,440",,"484,569",
,"124,882,111","124,882,111","82,844,694",
,,"46,068",,
,"46,068",,"108,768",
