2015,2014
Shs’000,Shs’000
"9,565,192","8,521,286"
"(2,965,386)","(2,812,856)"
"6,599,806","5,708,430"
"(687,724)","(624,911)"
"5,912,082","5,083,519"
"(605,275)","(581,064)"
"5,306,807","4,502,455"
