"7,168,949","4,726,025","4,979,763","3,297,177",Column
"2,764,890","2,581,817","1,726,957","1,676,824",
"(59,260)","(13,663)","(35,262)",-,
"(766,879)","5,694","(221,663)","5,762",
"171,337","(130,924)",-,-,
"9,279,037","7,168,949","6,449,795","4,979,763",
,,,,193
