"456,842,717",-,"456,842,717","326,376,730",-,"326,376,730"
"6,835,347","(1,722,867)","5,112,480","4,612,727","(1,395,500)","3,217,227"
"3,437,595","1,722,867","5,160,462","1,784,519","1,395,500","3,180,019"
"456,842,717",-,"456,842,717","326,376,730",-,"326,376,730"
,"(1,137,521)
1,137,521
(68,079)
68,079
-
(18,747)
18,747
-","(13,911,806)
-
3,241,940
21,064
(12,325,714)
(567,020)
(1,020,921)
4,413,473","(9,971,544)
(931,450)
1,716,268
-
(6,640,616)
(195,232)
(468,172)
2,963,147","(931,450)
931,450
-
-
-
(18,747)
18,747
-",
,"(3,718,528)
(3,718,528)","12,774,268
(28,811,606)","(54,650)
(12,976,355)",,
