GROUP,Column,BANK,Column
"Dec. 2015
Shs 000
Audited
21,347,025
4,213,348
264,806
-","Dec. 2014
Shs 000
Audited
17,290,845
3,213,953
3 03,218
-
20,808,016
7,542,290
2 26,808
2 51,317
8,020,415
12,787,601
8 52,973
1,465,116
1,361,732
-
1 16,909
3,796,730
16,584,331
8 71,089
2,863,885
8 7,299
4 52,507
7 05,726
2 05,264
2,881,836
8,067,606
8,516,725
-
8,516,725
4 ,561
8,521,286
(2,929,851)
1 16,995
5,708,430
6 24,911
5,083,519","Dec. 2015
Shs 000
Audited
15,264,261
2,573,450
186,779
8 ,687","Dec. 2014
Shs 000
Audited
11,958,463
2,199,023
1 07,887
1 0,415"
"25,825,179",,"18,033,177","14,275,788"
"9,674,934
222,914
737,124",,"6,674,287
122,012
579,686","5,089,101
1 66,874
1 77,275"
"10,634,972",,"7,375,985","5,433,250"
"15,190,207",,"10,657,192","8,842,538"
"993,053
1,780,830
1,763,096
-
188,847",,"598,773
818,936
1,060,551
3 3,300
1 08,079","5 10,757
7 03,414
8 06,657
3 6,816
4 4,521"
"4,725,826",,"2,619,639","2,102,165"
"19,916,033",,"13,276,831","10,944,703"
"2,178,175
3,261,135
98,882
542,940
772,335
213,844
3,282,087",,"1,556,902
1,974,328
5 6,257
2 61,308
4 65,384
1 42,659
1,765,186","4 90,380
1,655,516
4 9,140
2 27,393
4 29,844
1 47,611
1,637,747"
"10,349,398",,"6,222,024","4,637,631"
"9,566,635
-",,"7,054,807
-","6,307,072
-"
"9,566,635
(1,443)",,"7,054,807
-","6,307,072
-"
"9,565,192
(3,470,859)
505,473",,"7,054,807
(2,637,978)
3 76,022","6,307,072
(2,225,447)
7 0,813"
"6,599,806",,"4,792,851","4,152,438"
"687,724",,-,-
"5,912,082",,"4,792,851","4,152,438"
