On balance sheet facilities,Column,Column,Column,Column
,Stage 1,Stage 2,Stage 3,
"Loss allowance – Loans and advances to customers
at amortised cost",12-month ECL,Lifetime ECL,Lifetime ECL,Total
,Shs ‘000,Shs ‘000,Shs ‘000,Shs ‘000
,"690,863","4,300,792
4,720
(9,344)
275,272
-
1,901,387
(267,845)
(81,654)
(2,049,906)","14,921,658","19,913,313"
,"(91,370)",,"86,650",-
,"80,303",,"(70,959)",-
,"5,787",,"(281,059)",-
,-,,"(4,094,333)","(4,094,333)"
,"703,847",,"2,473,773","5,079,007"
,"(128,531)",,"608,962","212,586"
,"(19,954)",,"(48,878)","(150,486)"
,"461,071",,"5,656,076","4,067,241"
,"1,702,016","4,073,422","19,251,890","25,027,328"
