"312,341",-,"54,995","101,724","469,060"
-,"156,392",-,"40,811","197,203"
"1,975,672",-,-,"(181,533)","1,794,139"
-,-,-,"837,844","837,844"
"84,975",-,-,"(83,649)","1,326"
-,-,(22),"(2,373)","(2,395)"
"2,372,988","156,392","54,973","712,824","3,297,177"
