Column,"(2,771,066)","2,565,142","3,029,399",Column
,"27,694,940","(14,319,162)","(304,363)",
,"15,580,009","(64,268,552)","4,822,239",
,"(431,797)","17,287","(412,527)",
,"353,069","(201,349)","683,128",
,"(39,961,445)","97,257,211","(4,132,304)",
,"746,710","2,179,716","(45,323)",
,"(327,881)","312,217","(326,640)",
"Cash (used in)/generated from
operating activities","(9,416,116)","22,267,721","(4,278,877)","18,939,864"
