"782,578","2,197,735","364,794","115,291","6,573,480","332,596","10,366,474"
"-
-
-
-","-
-
-
-","-
26,777
(7,841)
(5,649)","-
-
-
-","3,068,693
-
-
5,649","-
-
-
-","3,068,693
26,777
(7,841)
-"
"-
97,822
-
-","-
1,659,163
-
-","13,287
-
-
-","-
-
-
-","3,074,342
-
-
(418,190)","-
-
(332,596)
418,190","3,087,629
1,756,985
(332,596)
-
14,878,492"
"880,400","3,856,898","378,081","115,291","9,229,632","418,190",
