Column,"229,679,887","60,925,612","113,383,478","7,298,561",-,"35,929,275",Column
,"17,143,157",-,-,-,-,-,
,-,-,"3,660,530",-,-,"6,921",
,-,-,-,-,-,"108,768",
,-,-,-,-,-,"6,177,471",
,"67,389","63,833","338,771","4,289,738",-,-,
Total financial liabilities,"246,890,433","60,989,445","117,382,779","11,588,299",-,"42,222,435","479,073,391"
Interest sensitivity gap,"(169,253,424)","160,272,126","(57,363,839)","64,169,788","29,159,714","32,570,923","59,555,288"
