"3,791,244",-,"3,791,244"
"(490,645)","(660,290)","(1,150,935)"
"3,300,599","(660,290)","2,640,309"
"(20,221)",-,"(20,221)"
"39,981",-,"39,981"
"3,320,359","(660,290)","2,660,069"
