GROUP,Column,BANK,Column
,"Dec. 2012
Shs 000
Audited
1 ,044,299
87,245",,"Dec. 2012
Shs 000
Audited
874,141
64,195"
Dec. 2013,,Dec. 2013,
Shs 000,,Shs 000,
Audited,,Audited,
"1 ,325,491",,"1 ,057,001",
"1 14,664",,"8 4,978",
"1 ,210,827","957,054
8 87,294","9 72,023","809,946
809,946"
"1 ,192,393",,"9 72,023",
"1 8,434","6 9,760",-,-
"2 9,756","6 9,760",-,-
"(11,322)",-,-,-
,"2 ,220,379
4 39,477",,"1,906,868
341,001"
"2 ,758,085",,"2 ,322,835",
"4 74,235",,"3 58,234",
"3 ,232,320","2 ,659,856","2 ,681,069","2,247,869"
,"9 ,631,135
1 8,634,845
-",,"8,464,688
16,300,272
-"
"1 1,475,987",,"9 ,889,379",
"1 5,358,955",,"1 2,221,608",
-,,-,
"2 6,834,942",,"2 2,110,987","24,764,960"
,,,"12,029,483
1,000,000"
,,"1 5,044,803",
,,"1 ,000,000",
,,"1 4,044,803","11,029,483"
,,"2 ,975,917","1,481,221
13,510,704"
,,"1 8,020,720",
,,"8 7,816,864","68,104,177"
,,18.3%,
,,8.0%,
,,10.3%,
,,17.1%,
,,8.0%,
,,9.1%,
,,20.5%,
,,12.0%,
,,"8.5%
32.6%
20.0%
12.6%",
