Column,"109,041","(82,299)","(26,742)",Column
,"(87,350)","99,306","(11,956)",
,"(3,032)","(33,197)","36,229",
,-,-,"(4,656,558)",
,"339,383","780,215","5,103,813",
,"(560,544)","(1,174,251)","(2,008,762)",
,"23,189","(45,066)","(12,945)",
,"(31,426)","1,093,808","4,318,779",
Loss allowance as at 31 December 2023,"706,588","1,993,004","14,967,655","17,667,247"
