"968,440","7,294,767","367,703","16,572,440","581,064","25,784,414"
-,-,-,"4,792,851",-,"4,792,851"
-,-,"(2,831)","2,831",-,-
-,-,"1,982","(1,982)",-,-
-,-,(849),"4,793,700",-,"4,792,851"
-,-,-,-,"(581,064)","(581,064)"
-,-,-,"(605,275)","605,275",-
-,-,-,"(605,275)","24,211","(581,064)"
"968,440","7,294,767","366,854","20,760,865","605,275","29,996,201"
