GROUP,Column,BANK,Column
,"Dec. 2014
Shs 000
Audited
1,803,042
199,860",,"Dec. 2014
Shs 000
Audited
1,199,140
130,728"
Dec. 2015,,Dec. 2015,
Shs 000,,Shs 000,
Audited,,Audited,
"4 ,914,257",,"3 ,656,066",
"639,360",,"3 86,496",
"4 ,274,897","1,603,182
1,450,582","3 ,269,570","1,068,412
1,068,412"
"2 ,820,579",,"2 ,061,470",
"1 ,454,318","152,600","1 ,208,100",-
"1 ,454,318","152,600","1 ,208,100",-
-,-,-,-
,"3,336,839
559,133",,"2,894,935
485,234"
"3 ,545,443",,"3 ,059,775",
"1 ,193,080",,"9 88,122",
"4 ,738,523","3,895,972","4 ,047,897","3,380,169"
,"23,932,081
26,990,220
-",,"19,335,716
24,112,184
-"
"2 6,673,020",,"22,523,991",
"1 7,944,105",,"16,489,302",
-,,-,
"4 4,617,125",,"39,013,293","43,447,900"
,,,"22,245,196
1,000,000"
,,"25,420,505",
,,"1 ,000,000",
,,"24,420,505","21,245,196"
,,"4 ,878,966","2,819,362
25,064,558"
,,"30,299,471",
,,"1 71,280,696",
,,20.1%,
,,8.0%,
,,12.1%,
,,14.8%,
,,10.5%,
,,4.3%,
,,17.7%,
,,14.5%,
,,"3.2%
39.0%
20.0%
19.0%",
