"3,411,669","3,214,601","3,411,669",Column
"223,344","333,747","223,344",
"(1,510,797)","(596,854)","(1,510,797)",
"(439,055)","460,175","(439,055)",
"1,685,161","3,411,669","1,685,161","3,411,669"
