-,Column,-
"50,000",,"50,000"
"6,000",,-
"56,000","1,345,364","50,000"
,"1,258,198
87,121
45",
"1,345,364",,"1,339,691"
"(1,289,691)",,"(1,289,691)"
327,,-
"56,000","1,345,364","50,000"
