"(9,822,762)","(9,160,863)","9,644","(15,862,760)"
"32,615,973","31,913,946","22,735,728","23,013,346"
"(12,372,396)","(12,095,626)","(9,667,366)","(9,625,100)"
"(3,544,020)","(4,112,683)","(2,719,708)","(2,878,479)"
"6,876,795","6,544,774","10,358,298","(5,352,993)"
"(773,345)","(1,420,013)","(226,764)","(229,879)"
"(155,761)","(201,227)","(121,239)","(130,640)"
"215,285","(20,754)","215,285","(20,754)"
"6,024","12,272","7,381","6,313"
-,-,"300,000","569,500"
"(707,797)","(1,629,722)","174,663","194,540"
"3,276,000","10,135,000","3,276,000","10,135,000"
"(2,853,739)","(1,925,069)","(2,555,483)","(1,417,781)"
"(728,338)","(770,594)","(675,627)","(644,248)"
"(858,975)","(766,366)","(370,609)","(367,886)"
-,"(754,926)",-,"(754,926)"
-,"(38,136)",-,-
"(1,165,052)","5,879,909","(325,719)","6,950,159"
"5,003,946","10,794,961","10,207,242","1,791,706"
"10,543,897","(1,921,617)","(10,261,892)","(12,053,598)"
"944,953","1,670,553",-,-
"11,488,850","(251,064)","(10,261,892)","(12,053,598)"
"16,492,796","10,543,897","(54,650)","(10,261,892)"
