2015,2014
Shs’000,Shs’000
"556,766","677,561"
"6,989,474","5,299,616"
"7,546,240","5,977,177"
"(867,850)","(864,351)"
"6,678,390","5,112,826"
"530,345","629,539"
"6,148,045","4,483,287"
"6,678,390","5,112,826"
