"6,625,657","4,668,271","4,696,070","3,824,363"
"1,039,668","1,024,429","468,172","543,081"
"548,273","475,960","195,232","194,397"
"306,605","980,133","164,569","848,087"
"(33,904,379)","(31,089,802)","(23,648,195)","(22,368,833)"
"12,774,285","11,781,931","9,971,544","9,364,811"
-,-,"(300,000)","(569,500)"
"458,447","449,889","291,847","292,467"
"679,074","778,489","639,603","706,823"
"(256,000)","(96,232)","(280,822)","118,064"
"(153,842)","(65,140)","(148,203)","(50,838)"
"133,713","5,618","129,860","(5,618)"
"7,513,045","7,036,818","5,742,897","5,292,619"
"45,074","287,618","23,478","105,822"
"(215,285)","20,754","(215,285)","20,753"
"(3,337)","20,141","(3,968)","4,943"
"(4,409,002)","(3,721,123)","(2,273,201)","(1,678,559)"
"(1,840,660)","1,838,631","(750,211)","1,597,105"
"(25,093,078)","(8,755,990)","(12,976,355)","(13,031,827)"
"(18,704,572)","(16,588,079)","(9,155,439)","(11,564,364)"
"91,443","(226,788)","(4,982)","(42,403)"
"32,883,180","17,528,316","17,494,091","8,755,560"
"7,249,927","764,170","7,675,741","101,728"
"(9,822,762)","(9,160,863)","9,644","(15,862,760)"
