"5,081,936","1,037,369","5,081,936","1,037,369"
-,"4,054,000",-,"4,054,000"
"160,807","158,763","160,807","158,763"
"(1,086,343)","(555,524)","(1,086,343)","(555,524)"
"149,538","387,328","149,538","387,328"
"4,305,938","5,081,936","4,305,938","5,081,936"
