Column,"38,054","(37,816)",-,Column
,"(14,036)","14,036",-,
,"125,616",(84),-,
,"(562,727)","(272,786)",-,
,"(17,191)",85,-,
,"397,559","294,351",-,
Loss allowance as at 31 December 2024,"205,922",665,-,"206,587"
Total Loss Allowance,"896,785","4,301,457","14,921,658","20,119,900"
