Column,000’shS,"234,564,4",")563,596,1(","760,077,2","760,077,2","760,52","043,185,2",-,")326,31(",")346,14(","128,43",")387,674(","642,978,4",Column,"375,610,7",")723,731,2(","642,978,4","375,226,6","000,493","375,610,7"
"ni ssergorp
kroW",000’shS,"023,43",-,"023,43","023,43","651,1","313,752",")519,82(",")326,31(",-,-,-,"152,052",,"152,052",-,"152,052","152,052",-,"152,052"
,000’shS,"360,929,1",")175,242,1(","294,686","294,686","744,8","945,499","340,02",-,-,-,")060,613(","174,393,1",,"201,259,2",")136,855,1(","174,393,1","201,259,2",-,"201,259,2"
,000’shS,"009,67",")538,34(","560,33","560,33",)76(,"345,63",-,-,")669,62(","035,22",")543,12(","067,34",,"014,68",")056,24(","067,34","014,68",-,"014,68"
,000’shS,"148,720,1",")013,583(","135,246","135,246","206,61","824,141","278,8",-,")776,41(","192,21",")122,701(","628,996",,"660,081,1",")042,084(","628,996","660,081,1",-,"660,081,1"
,000’shS,"130,670,1",")437,91(","792,650,1","792,650,1",")270,1(","705,151,1",-,-,-,-,")270,82(","066,871,2",,"664,622,2",")608,74(","066,871,2","914,680,2","740,041","664,622,2"
,000’shS,"772,123",")519,3(","263,713","263,713",1,-,-,-,-,-,")580,4(","872,313",,"872,123",")000,8(","872,313","523,76","359,352","872,123"
,,,,,,,,,,,,,,"3102
rebmeceD
13
tA",,,,"sulprus noitaulav
noitaulaveR
ro
tsoC tsoC",,
