Column,"37,730","(37,730)",-,Column
,"(12,431)","12,431",-,
,"128,554",63,-,
,"(520,559)","(272,009)",-,
,"(17,286)",84,-,
,"382,794","293,023",-,
Loss allowance as at 31 December 2024,"183,901",428,-,"184,329"
Total Loss Allowance,"927,959","1,799,496","13,515,858","16,243,313"
