"1,313,037",-,"1,313,037"
"(1,200,636)","(148,256)","(1,348,892)"
"112,401","(148,256)","(35,855)"
"(29,911)",-,"(29,911)"
"23,509",-,"23,509"
"105,999","(148,256)","(42,257)"
"6,205,515","83,292","6,288,807"
"(925,936)",-,"(925,936)"
"5,279,579","83,292","5,362,871"
"(105,822)",-,"(105,822)"
"35,570",-,"35,570"
"5,209,327","83,292","5,292,619"
