2014,2013,2014,2013
Shs’000,Shs’000,Shs’000,Shs’000
"94,570","73,650","58,541","73,650"
"141,703","60,682","108,636","59,887"
702,"1,442",-,-
"14,342","10,879","10,098","10,879"
"251,317","146,653","177,275","144,416"
