Column,"131,221","(131,221)",-,Column
,"(49,902)","49,902",-,
,"(2,932)","(368,589)","371,521",
,-,-,"(7,630,304)",
,"354,939","868,260","3,250,969",
,"(356,486)","(1,233,379)","(9,769,929)",
,"(16,026)","(79,121)","(26,190)",
,"(23,344)","700,212","12,352,136",
Loss allowance as at 31 December 2024,"744,058","1,799,068","13,515,858","16,058,984"
