"20,640,399","20,455,051","15,927,331","13,038,918","11,149,291"
"5,125,330","4,996,542","4,697,929","3,776,851","3,349,992"
"25,765,729","25,451,593","20,625,260","16,815,769","14,499,283"
"14,248,933","15,193,038","11,715,470","9,372,496","8,133,815"
"(4,150,698)","(4,197,342)","(2,150,278)","(851,210)","(898,812)"
"10,098,235","10,995,696","9,565,192","8,521,286","7,235,003"
"6,449,811","7,173,939","5,912,082","5,083,519","4,756,635"
"363,303,400","328,044,501","271,608,597","211,539,412","166,520,351"
"196,048,155","186,303,191","177,544,871","137,654,551","110,945,439"
"286,750,847","255,679,442","202,458,255","163,348,180","133,506,710"
"48,369,795","41,029,312","34,134,437","28,963,235","20,950,855"
"726,966","692,435","605,275","581,064","462,210"
Shs 23.07,Shs 26.94,Shs 24.42,Shs 21.92,Shs 20.97
Shs 23.07,Shs 25.66,Shs 21.14,Shs 18.18,Shs 17.01
Shs. 2.60,Shs. 2.60,Shs. 2.50,Shs. 2.40,Shs. 2.10
Shs. 2.60,Shs. 2.48,Shs. 2.16,Shs. 2.08,Shs. 1.65
68.4%,72.9%,87.7%,84.30%,83.1%
6.2%,3.1%,2.3%,1.1%,1.1%
2.0%,2.6%,2.7%,3.0%,3.5%
14.4%,19.1%,18.7%,20.4%,24.4%
19.9%,19.6%,22.8%,22.5%,23.1%
137,126,117,110,98
"2,153","2,197","2,075","1,885","1,745"
"1,365,838","1,829,901","1,467,494","1,388,890","3,051,222"
18.5%,17.5%,20.1%,21.8%,18.3%
17.3%,16.2%,14.8%,16.8%,17.1%
19.0%,18.5%,17.7%,18.9%,20.5%
