"6,736,797",9%,"708,701",7%,"2,353,257",3%
"14,534,722",19%,"2,209,519",22%,"4,976,823",6%
"7,423,945",10%,"855,128",8%,"3,851,366",5%
"18,203,610",23%,"58,823",1%,"21,209,788",25%
"2,897,229",4%,"159,363",2%,"409,194",0%
"15,728,350",20%,"4,468,871",43%,"4,759,283",6%
"943,885",1%,"80,235",1%,-,0%
"5,598,822",7%,"1,142,276",11%,"1,127,162",1%
"5,031,247",6%,"457,896",5%,"40,774,526",48%
"702,230",1%,-,0%,"5,210,418",6%
"77,800,837",100%,"10,140,812",100%,"84,671,817",100%
