2012
Shs’000
"5,348,310"
"18,402,894"
"4,404,676"
"59,930,459"
"64,391"
"431,118"
"1,526,037"
"178,389"
"1,785,430"
-
-
"542,542"
"1,897,572"
"94,511,818"
"72,505,118"
"1,002,394"
"1,935,699"
"3,746,320"
"443,795"
"79,633,326"
"880,400"
"3,856,898"
"9,229,632"
"378,081"
"115,291"
"418,190"
"14,878,492"
-
"14,878,492"
"94,511,818"
