"1,270,632","(595,047)","675,585"
-,"(184,771)","(184,771)"
-,"87,121","87,121"
"669,973",-,"669,973"
"(30,408)",-,"(30,408)"
"1,520",-,"1,520"
"1,911,717","(692,697)","1,219,020"
