"15,192,176",11%,"1,247,828",11%,"4,665,683",3%
"23,987,567",17%,"2,480,400",22%,"15,521,563",9%
"11,873,987",8%,"204,775",2%,"4,339,048",4%
"31,952,193",22%,"76,500",1%,"49,393,238",29%
"6,637,201",5%,"155,210",1%,"1,236,282",1%
"36,126,656",24%,"6,158,847",56%,"9,322,898",5%
"1,000,286",1%,"78,430",1%,-,0%
"10,887,623",8%,"288,312",3%,"425,322",0%
"5,580,470",4%,"362,798",3%,"75,371,152",44%
"182,709",0%,"35,165",0%,"9,324,717",5%
"143,420,868",100%,"11,088,265",100%,"169,599,903",100%
