9.53%,-,-,10.10%,-,-
-,0.02%,-,-,0.08%,-
11.04%,5.52%,8.18%,12.58%,8.06%,8.39%
5.43%,1.46%,1.68%,5.93%,1.88%,1.36%
4.03%,3.04%,1.53%,2.13%,3.04%,1.53%
-,6.03%,-,-,8.20%,-
-,4.45%,-,-,6.15%,-
-,2.50%,-,-,4.34%,-
