"83,268","139,430","55,994","98,498"
"66,884","(56,493)","44,895","(42,504)"
(861),331,-,-
"149,291","83,268","100,889","55,994"
"12,144","3,920","9,885","2,684"
"2,945,997","2,251,313","2,525,535","1,848,786"
"644,169","474,235","485,234","358,234"
"386,520","489,853","353,236","460,963"
"275,049","205,418","220,645","153,352"
