2016,2015,2016,2015
Shs’000,Shs’000,Shs’000,Shs’000
"3,223,413","2,849,420","1,805,559","1,475,787"
"(132,347)","(75,537)","(123,523)","(58,078)"
"3,091,066","2,773,883","1,682,036","1,417,709"
"48,759","45,823","48,244","45,333"
"92,712","67,965",-,-
(639),"43,490","(1,133)","41,554"
"18,910","3,672","68,607","33,301"
"159,742","160,950","115,718","120,188"
"3,467,869","3,350,670","1,969,677","1,974,328"
"883,552","772,335","528,586","465,384"
"269,211","213,844","176,433","142,659"
"692,307","554,991","317,646","261,308"
"17,586","16,160","6,997","6,664"
"2,979,044","2,935,693","1,790,067","1,831,747"
"85,852","74,390","84,253","72,688"
"109,854","97,113","2,677","2,319"
"293,119","243,474","92,680","67,574"
"3,467,869","3,350,670","1,969,677","1,974,328"
"4,396,943","3,468,371","3,590,490","2,636,140"
"(158,737)","2,488",(100),"1,838"
"(1,031,960)","(509,648)","(860,725)","(380,197)"
"61,310","4,175","(5,187)","4,175"
"3,267,556","2,965,386","2,724,478","2,261,956"
