"2004 2003
Shs'OOO Shs '000
1,201,671 517,134
1,238,883 2,522,271
821,728 179,022
231,031 207,307
7,137,193 4,882,138
207,320 167,709
16,305 16,996
254,213 161,870
59,379 5,056"
"11,167,723 8,659,503"
"8,831,556 6,528,151
472,321 334,106
2,785 35,036
423,989 426,852"
"9,730,651 7,324,145"
"397,500 397,500
16,320 16,320
838,538 740,410
115,151 111,565
69,563 69,563"
"1,437,072 1,335,358"
"11,167,723 8,659,503"
