Column,"13,042,619",-,-,-,-,Column
,"303,579,510","64,167,580","106,543,574","16,668,007","16,218",
,"14,785,346",-,-,-,-,
,-,-,"436,649",-,-,
,"26,515","2,368,836","18,254,851","4,590,381",-,
,"5,147,695","8,434",-,-,"8,261",
,"64,702","92,448","488,318","4,099,470","3,009,500",
Total financial liabilities,"336,646,387","66,637,298","125,723,392","25,357,858","3,033,979","557,398,914"
