2017,2016,2017,2016
Shs’000,Shs’000,Shs’000,Shs’000
"34,628,790","33,812,876","25,633,393","24,803,939"
"(13,988,391)","(13,357,825)","(11,141,329)","(10,129,803)"
"20,640,399","20,455,051","14,492,064","14,674,136"
"3,140,739","3,037,070","1,784,618","1,628,040"
"1,596,970","1,745,734","1,039,379","1,266,222"
"387,621","213,738","322,127","169,714"
"25,765,729","25,451,593","17,638,188","17,738,112"
"(10,559,865)","(9,195,269)","(5,995,593)","(5,175,252)"
"(4,150,698)","(4,197,342)","(2,660,069)","(2,807,354)"
"11,055,166","12,058,982","8,982,526","9,755,506"
"8,390","6,488",-,-
"(965,321)","(1,069,774)","(754,968)","(879,123)"
"10,098,235","10,995,696","8,227,558","8,876,383"
"(3,173,195)","(3,267,556)","(2,727,887)","(2,724,478)"
"6,925,040","7,728,140","5,499,671","6,151,905"
"6,449,811","7,173,939","5,499,671","6,151,905"
"475,229","554,201",-,-
"6,925,040","7,728,140","5,499,671","6,151,905"
23.73,26.94,20.23,23.10
