2014,2013,2014,2013
Shs’000,Shs’000,Shs’000,Shs’000
"867,336",-,-,-
"3,348,794","858,638","2,257,500",-
"32,556",795,"5,239",-
"77,976","7,903","11,250",-
"4,326,662","867,336","2,273,989",-
-,-,-,-
"2,709,000",-,"2,709,000",-
"6,547",-,"6,547",-
"13,500",-,"13,500",-
"2,729,047",-,"2,729,047",-
"7,009","9,793",-,-
"7,573","21,175",-,-
"14,582","30,968",-,-
"12,287,227","5,760,214","9,310,392","4,861,910"
