"3,920",-,(22),-,"(4,290)",(392)
"3,920",-,(22),-,"(4,290)",(392)
"327,831",-,"54,995",-,"90,143","472,969"
"(23,546)",-,-,-,"(8,440)","(31,986)"
"2,403,078",-,"39,345",-,"(185,593)","2,256,830"
"84,687",-,-,-,"(83,361)","1,326"
"592,619",-,-,-,"388,246","980,865"
"(9,302)",-,(75),"1,313",-,"(8,064)"
-,"189,650",-,-,"26,983","216,633"
-,-,-,-,"837,844","837,844"
"3,375,367","189,650","94,265","1,313","1,065,822","4,726,417"
"3,379,287","189,650","94,243","1,313","1,061,532","4,726,025"
