Column,Stage 1,Stage 2,Stage 3,Column
,12-month ECL,Lifetime ECL,Lifetime ECL,Total
,Shs’000,Shs’000,Shs’000,Shs’000
,"46,476,634","3,172,359",377,
,"(213,867)","(225,151)","439,018",
,"(2,895,866)","2,895,866",-,
,"(137,651)",-,"137,651",
,"86,767,695","271,880","2,302",
,"(20,699,881)","(676,882)","(6,648)",
,"(9,445,049)","(324,456)","(78,129)",
Gross carrying amount as at 31 December 2023,"99,852,015","5,113,616","494,571","105,460,202"
,"238,647","2,879",-,
Net carrying Amount as at 31 December 2023,"99,613,368","5,110,737","494,571","105,218,676"
