Column,"19,358",-,"1,512",-,"57,353",Column
,"481,579","121,650","(4,501)",-,"(156,385)",
,"(301,932)",-,"(12,342)",-,"4,093",
,"7,588,134","83,523","367,313",-,"2,391,778",
,"138,357",-,-,-,"(14,374)",
,"2,917,780",-,"696,783",-,"1,204,579",
,"(278,823)",-,"(50,411)","(98,920)",-,
,"248,707","(114,802)","10,614",-,"9,468",
,"1,132,360",-,-,-,"191,677",
Net deferred tax asset,"11,945,520","90,371","1,008,968","(98,920)","3,688,189","16,634,128"
