Column,"76,652","(81,341)","4,689",Column
,"(1,551)","(35,505)","37,056",
,"65,193","(475,568)","410,375",
,-,-,"(9,715,896)",
,"575,244","1,722,727","3,703,805",
,"(127,624)","(232,453)","85,966",
,"(15,643)","(77,095)","(19,853)",
,"(704,352)","3,633","2,842,924",
Loss allowance as at 31 December 2024,"690,863","4,300,792","14,921,658","19,913,313"
