"9,678,632","6,780,833","3,211,595","529,164","1,824,332","2,930,933",-,"346,787","37,798","39,473,906",Column
"461,880","4,357,485","813,384","1,300,000",-,"1,408,298","86,460","1,709,065","643,309","666,200",
"10,140,512","11,138,318","4,024,979","1,829,164","1,824,332","4,339,231","86,460","2,055,852","681,107","40,140,106","76,260,061"
