"31,954,019","35,271,077","23,504,634","26,881,830"
"(12,713,528)","(14,277,385)","(10,594,906)","(11,986,952)"
"3,716,696","3,242,470","1,723,010","1,775,805"
"1,756,810","1,981,652","1,395,893","1,240,382"
"298,416","273,758","29,911","2,312"
"(9,512,514)","(9,835,856)","(5,501,385)","(5,603,533)"
"(4,521,364)","(4,085,348)","(3,549,727)","(3,076,638)"
"10,978,535","12,570,368","7,007,430","9,233,206"
"540,986","(1,002,330)","344,803","(815,365)"
"(17,117,326)","(652,644)","(11,392,439)","(760,626)"
"(6,786,109)","(640,983)","(2,232,482)","(793,809)"
"(2,646,570)","16,643,699","(6,650,284)","15,507,011"
"267,711","(249,104)","366,946","(221,601)"
"(603,444)","(1,675,003)","(684,498)","(1,683,322)"
"(15,366,217)","24,994,003","(13,240,524)","20,465,494"
"(770,316)","(904,838)","(395,243)","(365,762)"
"(682,175)","(151,893)","(627,769)","(125,761)"
"(55,341)",-,"(50,000)","(152,296)"
"39,425","32,229","14,274","32,229"
"7,189","19,873","3,977","18,170"
-,-,"65,806","65,475"
"(1,461,218)","(1,004,629)","(988,955)","(527,945)"
"1,744,109","4,045,780","2,033,300","3,058,500"
"(5,133,493)","(6,543,623)","(2,761,797)","(6,200,876)"
"(819,392)",-,"(340,915)",-
"(958,750)","(926,574)","(716,333)","(722,183)"
"(726,966)","(726,966)","(726,966)","(726,966)"
"(38,294)","(39,565)",-,-
"(5,932,786)","(4,190,948)","(2,512,711)","(4,591,525)"
"(22,760,221)","19,798,426","(16,742,190)","15,346,024"
"21,375,217","2,789,926","4,688,592","(10,657,432)"
"(536,613)","(1,213,135)",-,-
"20,838,604","1,576,791","4,688,592","(10,657,432)"
"(1,921,617)","21,375,217","(12,053,598)","4,688,592"
