Column,"13,026,047",-,-,-,-,-,Column
,"182,709,301","49,597,969","62,330,254","2,089,770",-,-,
,"2,745,794",-,-,-,-,-,
,-,"2,203,770","16,998,702","4,066,464",-,-,
,-,-,-,-,-,"435,408",
,-,-,-,-,-,"3,497,579",
,"23,816","31,961","173,156","1,058,394","1,715,987",-,
Total financial liabilities,"198,504,958","51,833,700","79,502,112","7,214,628","1,715,987","3,932,987","342,704,372"
Interest sensitivity gap,"(167,647,328)","151,209,728","(71,345,587)","61,243,313","15,192,928","39,987,351","28,640,405"
