Column,"119,068","(215,338)","96,270",Column
,"(1,665,341)","766,493",-,
,"(167,528)",-,"167,528",
,"64,950,083","71,869","282,474",
,"(70,662,061)","(575,153)","(4,938)",
,"576,899","(168,663)","(585,065)",
Gross carrying amount as at 31 December 2024,"93,003,135","4,992,824","450,840","98,446,799"
,"205,922",665,-,
Net carrying Amount as at 31 December 2024,"92,797,213","4,992,159","450,840","98,240,212"
