GROUP,BANK,Column,Column
"Mar. 2015
Shs 000
Unaudited
2 ,072,673
282,353",,"Mar. 2015
Shs 000
Unaudited
1,370,503
155,513","Dec. 2014 Mar. 2014
Shs 000 Shs 000
Audited Unaudited
1,199,140 998,902
130,728 89,519
1,068,412 909,383
1,068,412 909,383
- -
- -
- -
2,894,935 2,347,287
485,234 369,483
3,380,169 2,716,770
19,335,716 10,080,656
24,112,184 16,319,535
- -
43,447,900 26,400,191
22,245,196 15,544,595
1,000,000 1,000,000
21,245,196 14,544,595
2,819,362 3,015,264
25,064,558 18,559,859
132,274,406 106,718,261
21.8% 17.8%
8.0% 8.0%
13.8% 9.8%
16.8% 14.6%
8.0% 8.0%
8.8% 6.6%
18.9% 17.4%
12.0% 12.0%
6.9% 5.4%
35.6% 32.1%
20.0% 20.0%
15.6% 12.1%"
"1 ,790,320
1 ,640,203",,"1,214,990
1,214,990",
"150,117",,-,
"150,117",,-,
-,,-,
"2 ,960,612
766,233",,"2,580,470
690,270",
"3 ,726,845",,"3,270,740",
"2 3,390,293
3 2,141,151
-",,"19,382,629
26,474,904
-",
"5 5,531,444",,"45,857,533",
,,"22,786,362",
,,"1,000,000",
,,"21,786,362",
,,"4,745,217",
,,"27,531,579",
,,"1 43,754,998",
,,21.9%,
,,8.0%,
,,13.9%,
,,15.9%,
,,10.5%,
,,5.4%,
,,19.2%,
,,14.5%,
,,4.7%,
,,37.6%,
,,20.0%,
,,17.6%,
