2014
Shs’000
"14,275,788"
"(5,255,975)"
"9,019,813"
"1,214,171"
"806,657"
"66,930"
"11,107,571"
"(4,147,251)"
"(475,973)"
"6,484,347"
-
"(177,275)"
"6,307,072"
"(2,154,634)"
"4,152,438"
"4,152,438"
-
"4,152,438"
17.90
"581,064"
