Column,"13,026,047",-,-,-,-,-,Column
,"262,537,813","60,999,674","102,939,191","15,912,867",-,"43,701,049",
,"12,226,413",-,-,-,-,"87,102",
,-,"977,842","22,989,505",-,-,"13,467",
,-,-,-,-,-,"436,649",
,-,-,-,-,-,"5,164,390",
,"42,234","64,875","319,682","4,667,117",-,-,
Total financial liabilities,"287,832,507","62,042,391","126,248,378","20,579,984",-,"49,402,657","546,105,917"
Interest sensitivity gap,"(179,054,737)","192,638,972","(88,223,912)","86,153,741","16,908,915","24,738,607","53,161,586"
