Net deferred tax asset,Column,Column,"9,279,037",Column,"1,607",Column,"157,696","(431,490)",Column,"2,938,670",Column,"11,945,520"
Year ende,d 31 Decem,ber 2023,,,,,,,,,,
,,,,,Pr,ior year,,C,harged,"Ch
st","arged to
the
atement",
Deferred tax (liabilities)/assets,,,"1.1.20
Shs’0","23
00","under
statement
Shs’000",,"Translation
Shs’000","through
OCI
Shs’000",,of,"profit or
loss
Shs’000","31.12.2023
Shs’000"
