2022,2021,2022,2021
100%,100%,-,-
100%,100%,-,-
100%,100%,-,-
100%,100%,-,-
100%,100%,-,-
100%,100%,-,-
100%,100%,-,-
98%,98%,2%,2%
55%,55%,45%,45%
100%,100%,-,-
100%,100%,-,-
