Total
"7,370,421"
"4,039,062"
"3,173,191"
"119,755"
"50,076"
"784,577"
"546,610"
"1,154"
"16,084,846"
"3,409,402"
-
"4,281,483"
"50,490"
"216,334"
"4,378,902"
"4,374,453"
"283,329"
"678,897"
"247,304"
"287,756"
"584,552"
"9,106"
"97,049"
"312,798"
"2,463,976"
"425,339"
"22,101,170"
