Group,Column,Company,Column
2021,2020,2021,2020
Shs’000,Shs’000,Shs’000,Shs’000
"321,563","240,577
-
-
120,970","321,563",
-,,-,
-,,"20,578",
"92,426",,"25,021",
"413,989","361,547","367,162",
