Group,Column,Column,Column,Column,Column
2017,,,2016,,
"Long-term
business","Short-term
business",Total,"Long-term
business","Short-term
business",Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"2,420,078",-,"2,420,078",,,
"1,075,528",-,"1,075,528",,,
-,"658,773","658,773",,,
-,"801,697","801,697",,,
-,"77,307","77,307",,,
-,"2,811,496","2,811,496",,,
-,"2,635,488","2,635,488",,,
-,"371,589","371,589",,,
-,"102,378","102,378",,,
-,"(5,655)","(5,655)",,,
-,"81,567","81,567",,,
-,"(5,799)","(5,799)",,,
"3,495,606","7,528,841","11,024,447",,,
"3,859,430",-,"3,859,430",,,
"(130,838)","(2,254,278)","(2,385,116)",,,
"7,224,198","5,274,563","12,498,761",,,
