Company 2021,Column,Level 1,Level 2,Level 3,Total
Assets,Notes,Shs’000,Shs’000,Shs’000,Shs’000
,,"4,084,099
-
-
4,278,933",,"-
-
2,088,895
-",
,29 (i),,-,,"4,084,099"
,29 (i),,"39,953",,"39,953"
,27 (ii),,-,,"2,088,895"
,28,,-,,"4,278,933"
,,"8,363,032","39,953","2,088,895","10,491,880"
Company 2020,,Level 1,Level 2,Level 3,Total
Assets,Notes,Shs’000,Shs’000,Shs’000,Shs’000
,,"2,829,838
-
-
3,251,752",,"-
-
2,113,295
-",
,29 (i),,-,,"2,829,838"
,29 (i),,"51,456",,"51,456"
,27 (ii),,"115,496",,"2,228,791"
,28,,-,,"3,251,752"
,,"6,081,590","166,952","2,113,295","8,361,837"
