2020,Column,Column,2019,Column,Column
Before tax,"Tax
(charge)
credit",After tax,"Before
tax","Tax
(charge)
credit",After tax
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"(161,568)",-,"(161,568)",,,
"(60,478)","18,248","(42,230)",,,
"37,217","(6,671)","30,546",,,
"(338,148)",-,"(338,148)",,,
"(2,291,121)","234,938","(2,056,183)",,,
"(2,814,098)","246,515","(2,567,583)",,,
