2022,2021
Shs’000,Shs’000
"252,344","252,344"
"13,237,451","13,237,451"
"100,755","4,135,049"
"(5,949,149)","(9,346,331)"
"7,641,401","8,278,513"
"128,887","156,733"
"18,544","43,274"
"126,218","67,178"
"632,587","549,910"
"6,017,008","6,017,008"
"2,095,016","2,088,895"
-,"4,278,933"
"102,383","4,124,052"
"990,100","988,944"
"205,344","286,090"
"428,795","355,475"
"33,866","40,652"
"171,460","192,619"
"10,950,208","19,189,763"
"175,703","105,428"
"1,550,473","3,238,075"
"199,983","89,051"
"1,382,648","7,478,696"
"3,308,807","10,911,250"
"7,641,401","8,278,513"
